item_id	tag
14226	[127175]
14227	[4537, 106546, 650659, 1229821]
14228	[4483, 5065, 1229821]
14229	[4483]
14230	[4537]
14231	[4538, 95987, 127175, 529295]
14232	[529295]
14233	[4483]
14234	[4537, 4538, 95987]
14235	[4483, 1229817]
14236	[4537]
14237	[1070524]
14238	[4537]
14239	[4537, 106546, 127175, 1070524, 1225174]
14240	[4483, 127175, 1084835, 1229821]
14241	[447913]
14242	[]
14243	[4483, 4538]
14244	[4483]
14245	[127175]
14246	[4483, 4537]
14247	[4483, 650659]
14248	[4483, 4537, 447913]
14249	[4483]
14250	[4483, 4537]
14251	[4537, 529295]
14252	[4483, 4537, 106546, 650659]
14253	[]
14254	[4537, 4538, 5065]
14255	[4537, 1070524]
14256	[4537]
14257	[]
14258	[]
14259	[]
14260	[4483, 4537, 127175, 529295]
14261	[4483, 127175, 447913, 581514, 650659]
14262	[4537, 95987, 650659, 1071165]
14263	[]
14264	[4483, 4537]
14265	[4483, 4537]
14266	[4537, 529295]
14267	[4483, 4537]
14268	[]
14269	[4483]
14270	[4537, 106546, 447913, 581514, 650659]
14271	[]
14272	[4537, 4538, 106546, 1070524, 1229817]
14273	[]
14274	[]
14275	[4483, 4537, 1070524]
14276	[447913, 581514]
14277	[4483, 4537, 529295, 650659, 1070524]
14278	[4483, 4537]
14279	[4537, 1085065]
14280	[]
14281	[4483, 4537, 106546, 127175, 1070524]
14282	[4483, 581514]
14283	[4537]
14284	[4457, 4483, 4537, 1070524]
14285	[4483]
14286	[4537]
14287	[]
14288	[4483, 4537, 1229821, 1229823]
14289	[]
14290	[4483, 4537, 447913]
14291	[4483, 4537]
14292	[4537]
14293	[4483, 4537, 5065]
14294	[4457, 4483, 4537, 1070524]
14295	[4483]
14296	[1229817]
14297	[]
14298	[4537, 1070524]
14299	[4483, 4537, 95987, 106546, 127175, 581514, 650659]
14300	[4483, 4537]
14301	[4483, 447913]
14302	[4537, 529295, 650659, 1070524]
14303	[4483, 4537]
14304	[95987, 447913, 529295, 650659, 1071165]
14305	[4537, 529295]
14306	[106546]
14307	[4483, 4537]
14308	[4537, 1085065]
14309	[4537, 106546, 127175, 1070524]
14310	[447913]
14311	[4538]
14312	[4537]
14313	[1229817]
14314	[4483, 4537]
14315	[4537]
14316	[4537, 106546, 127175, 447913, 650659, 1070524]
14317	[4483]
14318	[4537, 1070524]
14319	[4537]
14320	[4483, 4537, 127175, 529295, 1085065]
14321	[4538, 106546, 127175, 1229821]
14322	[127175]
14323	[4483, 4537]
14324	[]
14325	[4483, 4537]
14326	[4537, 447913, 650659]
14327	[4483, 4537, 5065]
14328	[4483]
14329	[4483, 4537, 1229821]
14330	[4537]
14331	[4483]
14332	[4537, 447913, 650659, 1229817]
14333	[4537, 4538, 1070524]
14334	[4483, 95987]
14335	[4483, 4537]
14336	[4483]
14337	[]
14338	[4483]
14339	[4537, 106546, 650659, 1070524, 1229821]
14340	[4537]
14341	[4537, 4538]
14342	[4483, 4537]
14343	[1070524]
14344	[]
14345	[]
14346	[4483, 5065]
14347	[4483, 1070524]
14348	[]
14349	[4537]
14350	[]
14351	[]
14352	[4483, 4537, 4538, 447913, 529295]
14353	[]
14354	[4537, 4538, 581514]
14355	[4483, 4537, 1070524]
14356	[1225174]
14357	[4483, 4538]
14358	[4483, 4537]
14359	[4538]
14360	[4483]
14361	[4537, 581514]
14362	[4483, 4537, 1070524]
14363	[4457, 4483, 4537, 106546, 1070524, 1085065]
14364	[4483, 4538]
14365	[4483, 4537]
14366	[4537, 5065]
14367	[4483, 4537]
14368	[4537, 106546, 447913, 1070524, 1085065]
14369	[4537, 581514]
14370	[4483, 4537, 106546]
14371	[4483, 4537]
14372	[]
14373	[4537]
14374	[4483, 4537]
14375	[4483, 4538, 1070524]
14376	[4483, 4537]
14377	[4537]
14378	[4483]
14379	[650659]
14380	[4483, 106546]
14381	[4537]
14382	[95987]
14383	[4537]
14384	[4483, 4537, 95987]
14385	[]
14386	[4537, 95987, 127175, 447913, 1225174]
14387	[]
14388	[]
14389	[4483, 4537, 4538]
14390	[]
14391	[4457, 4483, 4537, 106546, 447913]
14392	[4483, 4537]
14393	[4483, 5065]
14394	[4483, 581514]
14395	[106546, 522484, 529295]
14396	[4537]
14397	[]
14398	[4483]
14399	[5065]
14400	[4483]
14401	[4483, 4537, 127175, 1070524]
14402	[95987]
14403	[581514]
14404	[581514]
14405	[4483, 4537]
14406	[4483]
14407	[4483, 4537]
14408	[4483, 4537]
14409	[4483]
14410	[4537]
14411	[4483, 581514, 1085065]
14412	[]
14413	[4483, 4537, 106546]
14414	[4483]
14415	[4537, 529295, 650659]
14416	[4537]
14417	[4537, 106546]
14418	[]
14419	[4483, 4537, 95987]
14420	[4483, 4537]
14421	[4483]
14422	[4457, 4483, 4537, 1070524]
14423	[4537, 447913, 650659, 1070524]
14424	[]
14425	[4537, 4538, 650659]
14426	[4483]
14427	[]
14428	[1229821]
14429	[4483]
14430	[]
14431	[4483]
14432	[4537, 447913]
14433	[106546]
14434	[4483, 447913]
14435	[4483, 4537, 4538, 1070524]
14436	[]
14437	[4483, 4538]
14438	[4483, 4538]
14439	[4483]
14440	[4483, 4537, 106546, 127175]
14441	[4483, 1070524]
14442	[4483, 4537, 581514]
14443	[4483, 4537, 4538, 127175, 1070524]
14444	[]
14445	[]
14446	[4537]
14447	[4537]
14448	[4537]
14449	[1071165]
14450	[4483]
14451	[]
14452	[4537]
14453	[4537, 4538]
14454	[4483, 650659]
14455	[]
14456	[4483, 4538]
14457	[4483, 5065]
14458	[4483, 4537, 106546]
14459	[]
14460	[4483, 4537]
14461	[4483, 4537, 5065]
14462	[4483, 4537, 1229821]
14463	[4537, 4538, 529295]
14464	[4483]
14465	[4538]
14466	[4483, 4537, 4538]
14467	[4483, 4536, 4537, 106546, 127175, 1229821]
14468	[4483, 4536]
14469	[4483, 4537]
14470	[4483, 4537, 4538, 529295]
14471	[4483, 4537]
14472	[]
14473	[4537]
14474	[4537]
14475	[4536, 5065]
14476	[4483, 4537, 529295]
14477	[4537]
14478	[4538, 447913]
14479	[4537]
14480	[4483, 4537]
14481	[4536, 4537, 106546, 127175, 447913, 1070524]
14482	[4483, 4536, 4537, 106546]
14483	[447913]
14484	[4537, 529295]
14485	[4537, 5065, 1225174]
14486	[]
14487	[4483, 4537]
14488	[4483, 4537, 4538, 1229817]
14489	[4537, 522484, 1229821]
14490	[4483, 4537]
14491	[1070524]
14492	[4483, 4537, 4538]
14493	[4483, 4537]
14494	[4537, 127175, 1070524]
14495	[4483, 4537]
14496	[]
14497	[4537]
14498	[]
14499	[4483, 4537]
14500	[4537]
14501	[4537, 4538]
14502	[4483, 4537, 4538, 447913, 529295, 650659]
14503	[4483, 4537, 4538]
14504	[4483]
14505	[4537, 106546, 447913, 1070524]
14506	[581514]
14507	[4483]
14508	[4483, 447913, 1229817]
14509	[4483, 4537, 529295, 1070524]
14510	[4457, 4537]
14511	[4483, 4537]
14512	[4483, 4537]
14513	[4483, 4537, 95987, 447913, 650659, 1070524]
14514	[]
14515	[4483, 529295]
14516	[]
14517	[4483, 4537, 1229821]
14518	[447913]
14519	[4537, 95987]
14520	[]
14521	[4483]
14522	[4537]
14523	[4536]
14524	[4537, 1070524]
14525	[4537]
14526	[4537, 650659]
14527	[4537, 95987, 127175, 529295, 650659]
14528	[4483, 4537, 127175, 1070524]
14529	[4483, 4537]
14530	[4537, 4538]
14531	[4483, 5065]
14532	[]
14533	[4483, 4537, 4538]
14534	[4537, 581514]
14535	[4483, 4537]
14536	[4538, 447913, 650659]
14537	[4537, 106546, 127175, 1070524, 1229817]
14538	[4483, 4537, 106546, 1070524, 1225174]
14539	[]
14540	[]
14541	[4538, 95987, 447913, 529295]
14542	[4483, 106546, 127175, 447913, 1070524]
14543	[4483, 4537, 1070524]
14544	[4537]
14545	[4483, 4537, 106546, 1070524]
14546	[4537, 4538]
14547	[127175, 529295, 1229821]
14548	[]
14549	[4538, 447913, 581514]
14550	[4537, 95987, 127175]
14551	[529295]
14552	[1070524]
14553	[4537]
14554	[4483]
14555	[]
14556	[4483, 5065]
14557	[4537, 5065]
14558	[4537, 4538, 1071165]
14559	[]
14560	[4483, 650659]
14561	[4483, 447913]
14562	[4537, 4538]
14563	[]
14564	[4536, 4537, 4538, 1071165]
14565	[4483, 4538]
14566	[]
14567	[4483, 4537]
14568	[4538, 95987, 127175, 529295]
14569	[4537]
14570	[4537, 95987]
14571	[4537]
14572	[4483, 4537, 650659]
14573	[4483]
14574	[4483, 4537]
14575	[4537, 4538]
14576	[4537, 1070524, 1085065]
14577	[447913, 1229821]
14578	[4537]
14579	[4483]
14580	[4457, 447913]
14581	[]
14582	[]
14583	[4483, 4537, 1070524]
14584	[5065]
14585	[4537, 4538, 447913]
14586	[4483, 4537]
14587	[522484]
14588	[4537, 1070524]
14589	[581514]
14590	[4537]
14591	[4537, 127175]
14592	[4483]
14593	[4483]
14594	[4537, 106546]
14595	[]
14596	[4483]
14597	[]
14598	[529295]
14599	[]
14600	[4537]
14601	[106546]
14602	[4483, 1229821]
14603	[]
14604	[]
14605	[4483, 4537, 106546]
14606	[4483, 4537, 4538, 95987]
14607	[106546, 447913]
14608	[]
14609	[4537, 1070524]
14610	[4483, 4538, 95987, 650659]
14611	[4483]
14612	[]
14613	[4483]
14614	[]
14615	[4483, 4537, 4538, 447913, 1070524]
14616	[4536, 4537]
14617	[4537, 106546, 1070524]
14618	[4483, 4537]
14619	[4537, 5065, 529295]
14620	[4538, 650659, 1229820]
14621	[4537, 529295]
14622	[]
14623	[1070524]
14624	[4483, 4537, 127175]
14625	[4537, 4538, 529295, 581514]
14626	[]
14627	[4483, 4537]
14628	[4537]
14629	[4537]
14630	[4483, 4537, 1070524]
14631	[529295]
14632	[]
14633	[4538]
14634	[4483, 4537, 447913]
14635	[4537]
14636	[4483, 4537, 447913]
14637	[4483]
14638	[4536]
14639	[4483]
14640	[]
14641	[4537]
14642	[4537, 106546, 447913, 1070524, 1085065, 1229817]
14643	[1070524]
14644	[95987, 106546, 529295, 1229817]
14645	[4483, 5065]
14646	[4483]
14647	[4538, 95987]
14648	[4537, 4538]
14649	[4483, 4538, 127175, 581514]
14650	[4483, 4537]
14651	[4483, 4537]
14652	[4483, 4537]
14653	[]
14654	[4537, 95987]
14655	[4537, 447913, 529295, 1229821]
14656	[4483]
14657	[4537, 447913, 581514]
14658	[4483, 4537, 4538, 127175, 529295, 1070524]
14659	[4483]
14660	[4483, 1070524]
14661	[4483, 106546, 127175, 522484]
14662	[4483, 4537, 4538, 581514]
14663	[4483]
14664	[4537]
14665	[4483, 4537, 4538]
14666	[]
14667	[4483, 4537]
14668	[4483, 4537, 95987, 529295]
14669	[4483, 4537]
14670	[4483, 4537]
14671	[]
14672	[4483, 4537]
14673	[4483, 1229821]
14674	[4483, 4537]
14675	[4483, 4537, 1070524]
14676	[4483, 4537, 447913, 650659]
14677	[4483]
14678	[4483, 4537, 4538]
14679	[581514]
14680	[4483, 4537]
14681	[4483, 4537, 1070524, 1229817]
14682	[4537, 529295, 1229821]
14683	[4483, 4537, 106546, 1070524]
14684	[]
14685	[95987]
14686	[4483, 4537, 1229821]
14687	[4483, 4537, 4538]
14688	[]
14689	[5065]
14690	[529295]
14691	[]
14692	[4537, 127175, 1070524]
14693	[4483, 4537, 95987]
14694	[4537, 5065, 529295]
14695	[4483]
14696	[4537, 4538, 1070524]
14697	[4483, 4537, 4538]
14698	[]
14699	[4537, 447913, 650659, 1229817]
14700	[4537, 4538]
14701	[]
14702	[4483, 4537]
14703	[4483]
14704	[447913, 529295]
14705	[]
14706	[4483, 4537]
14707	[4483]
14708	[4483, 4537, 106546, 447913, 650659, 1085065]
14709	[4538]
14710	[4537, 106546]
14711	[447913]
14712	[581514]
14713	[4537, 581514, 1070524]
14714	[4537]
14715	[4483, 4537, 1229821]
14716	[4483, 4537, 4538, 1070524]
14717	[4537, 127175]
14718	[4483, 4537]
14719	[4483, 4538]
14720	[4537, 447913, 1070524]
14721	[4537]
14722	[4483, 4537, 447913]
14723	[4537, 106546, 1070524, 1225174]
14724	[4483]
14725	[4483, 127175]
14726	[4483, 4537]
14727	[4537, 4538, 106546, 581514]
14728	[95987, 106546, 522484]
14729	[4483, 4537, 1085065]
14730	[]
14731	[]
14732	[4457, 4537, 106546, 447913, 1070524, 1085065]
14733	[4483, 95987]
14734	[4537, 4538]
14735	[4537, 4538, 106546, 529295, 1070524]
14736	[4537]
14737	[4537, 4538]
14738	[4483]
14739	[4483, 4537, 4538, 5065, 447913]
14740	[4537, 5065]
14741	[4537]
14742	[447913]
14743	[1229820]
14744	[4483, 4537, 529295]
14745	[4483, 4536]
14746	[106546, 1070524]
14747	[4537, 4538, 1229821]
14748	[]
14749	[4483, 4537, 106546, 650659, 1070524]
14750	[529295]
14751	[4483, 4537, 127175]
14752	[4483, 4537]
14753	[4483]
14754	[]
14755	[4483]
14756	[]
14757	[]
14758	[]
14759	[4537]
14760	[4483, 4537]
14761	[4483, 4537]
14762	[4483, 1229821]
14763	[4483, 4537]
14764	[4483, 127175]
14765	[4537]
14766	[4483, 4537, 529295, 1070524, 1229817]
14767	[4537, 1070524]
14768	[4537, 447913, 1070524]
14769	[4483]
14770	[4537, 4538, 5065, 127175]
14771	[4483, 4538, 95987]
14772	[]
14773	[4483, 4538]
14774	[4537]
14775	[]
14776	[]
14777	[4483, 4537, 95987, 650659]
14778	[4483, 4538, 106546, 522484]
14779	[]
14780	[4537, 522484, 1070524]
14781	[4537]
14782	[]
14783	[4483, 529295]
14784	[]
14785	[4483]
14786	[4537]
14787	[4537]
14788	[4537]
14789	[]
14790	[4483, 447913, 650659, 1229817]
14791	[4537, 650659]
14792	[4483, 4537, 447913, 1070524]
14793	[4457, 4483, 4537, 1229821]
14794	[4483, 4537, 127175]
14795	[4483, 4537, 106546, 1229821]
14796	[4483, 127175, 1070524]
14797	[4536, 4537, 447913, 529295]
14798	[4483]
14799	[4483]
14800	[4537]
14801	[4483, 4537, 106546, 127175, 522484]
14802	[]
14803	[4483, 4537]
14804	[4483, 4537]
14805	[4537, 4538]
14806	[4483, 4537, 4538, 106546, 447913, 529295]
14807	[]
14808	[4536, 1070524]
14809	[4538, 95987, 106546, 127175, 447913, 529295, 1070524, 1229821]
14810	[]
14811	[4483, 4537, 1070524, 1229817]
14812	[4537]
14813	[]
14814	[4537, 447913, 1070524]
14815	[4537, 4538, 106546]
14816	[4483, 4537]
14817	[4537]
14818	[4538]
14819	[4537, 5065]
14820	[4483, 650659]
14821	[4537]
14822	[4537]
14823	[4483]
14824	[4483, 4537, 106546, 1070524, 1085065]
14825	[4483, 1070524]
14826	[106546, 127175, 522484, 529295, 650659]
14827	[4457, 106546, 581514, 1229821]
14828	[4538, 106546, 447913, 529295]
14829	[4483, 4537]
14830	[]
14831	[]
14832	[4483, 4537]
14833	[1070524]
14834	[]
14835	[]
14836	[4536, 4537]
14837	[4483, 4537, 106546, 1070524, 1225174]
14838	[4537, 529295]
14839	[4483]
14840	[]
14841	[4483]
14842	[127175, 447913, 529295, 650659]
14843	[]
14844	[4483, 4537, 106546, 127175, 1070524, 1225174]
14845	[]
14846	[4537]
14847	[4537]
14848	[4537, 106546, 529295, 650659]
14849	[4483]
14850	[4483]
14851	[]
14852	[]
14853	[4537, 447913, 650659]
14854	[4537, 529295]
14855	[4457, 4483, 4537, 106546, 1070524, 1085065]
14856	[4536, 1070524]
14857	[4537, 447913]
14858	[4483, 4537, 1070524, 1085065]
14859	[4483, 4537, 95987, 127175]
14860	[]
14861	[4483, 4537]
14862	[4537, 106546, 127175, 447913, 1070524, 1229817]
14863	[]
14864	[4457, 4483, 4537, 1070524]
14865	[4483, 4538, 1070524]
14866	[]
14867	[4538, 106546, 529295]
14868	[4483, 4537]
14869	[4483, 4537]
14870	[529295]
14871	[4537]
14872	[]
14873	[4483, 4537, 529295, 1070524]
14874	[4538]
14875	[4537]
14876	[4483, 5065]
14877	[650659]
14878	[4537, 5065]
14879	[4537]
14880	[4537, 529295]
14881	[4537]
14882	[1229821]
14883	[4457, 4483, 4537, 1070524]
14884	[]
14885	[4537]
14886	[4483, 4537, 127175]
14887	[4537]
14888	[4537, 95987, 127175, 447913, 529295, 1070524, 1084835, 1085065, 1229817, 1229820, 1229821]
14889	[4538, 95987, 127175, 529295]
14890	[4483]
14891	[4537, 95987, 127175, 650659, 1071165]
14892	[4483, 1070524]
14893	[4483, 4537, 529295, 1225174]
14894	[4483, 529295]
14895	[]
14896	[]
14897	[4483, 106546]
14898	[4483]
14899	[]
14900	[4483, 5065]
14901	[]
14902	[4537]
14903	[]
14904	[4483, 5065]
14905	[4483, 4537, 1229817]
14906	[447913, 1070524, 1225174]
14907	[]
14908	[4537]
14909	[4537]
14910	[4537]
14911	[]
14912	[4483, 4537, 4538]
14913	[4537]
14914	[4483, 4536, 4537]
14915	[4483, 447913, 529295]
14916	[]
14917	[4483, 447913]
14918	[62056, 106546, 127175, 447913, 529295]
14919	[4483, 4537]
14920	[]
14921	[4483, 4537, 95987, 106546, 127175, 447913, 581514, 650659]
14922	[]
14923	[4457, 4537, 447913]
14924	[]
14925	[]
14926	[]
14927	[4537]
14928	[4538, 529295]
14929	[4483, 4537, 4538, 5065]
14930	[4483]
14931	[1085065]
14932	[]
14933	[]
14934	[]
14935	[4483, 4537, 1070524]
14936	[4537]
14937	[4537, 95987]
14938	[4538, 447913, 581514, 1070524, 1229817]
14939	[4483]
14940	[4537, 1085065]
14941	[4537]
14942	[]
14943	[4537, 1070524]
14944	[]
14945	[4483, 4537]
14946	[4537, 95987, 106546]
14947	[4483, 4537]
14948	[]
14949	[4483]
14950	[]
14951	[4483, 4537, 4538, 447913, 529295, 650659]
14952	[]
14953	[4537]
14954	[]
14955	[4483]
14956	[4537]
14957	[]
14958	[4483, 4537]
14959	[4483, 4536]
14960	[4537, 127175, 529295]
14961	[95987]
14962	[4537]
14963	[4537, 106546, 127175, 1070524]
14964	[4483, 4537]
14965	[]
14966	[4537, 106546, 650659, 1070524]
14967	[4483, 4537]
14968	[]
14969	[4537, 529295]
14970	[4537, 4538]
14971	[4537, 581514]
14972	[4483]
14973	[4483]
14974	[4483]
14975	[106546]
14976	[4537, 1070524]
14977	[4537]
14978	[4483, 4537, 106546, 1070524]
14979	[4537]
14980	[4537, 581514]
14981	[4536, 447913]
14982	[4537, 127175]
14983	[4483, 4537, 447913, 650659, 1229817]
14984	[4537, 447913, 1070524]
14985	[4483]
14986	[4538, 447913, 1070524, 1229817, 1229821]
14987	[5065]
14988	[4537, 95987, 447913]
14989	[4537, 4538]
14990	[4537]
14991	[4537]
14992	[4483, 4537, 106546, 1070524]
14993	[]
14994	[]
14995	[4483]
14996	[4537, 529295, 650659, 1229821]
14997	[529295]
14998	[4537]
14999	[]
15000	[650659, 1070524]
15001	[4483, 4537, 95987]
15002	[4537]
15003	[4483, 4537, 581514, 650659]
15004	[]
15005	[4537]
15006	[4483, 1229821]
15007	[4537]
15008	[127175]
15009	[4483, 4538, 1229821]
15010	[4537]
15011	[1070524]
15012	[4537, 650659, 1071165, 1229820]
15013	[]
15014	[4537, 95987]
15015	[4483]
15016	[]
15017	[]
15018	[95987, 529295, 1229819]
15019	[4483, 4537, 529295]
15020	[4483]
15021	[4537]
15022	[]
15023	[4537]
15024	[]
15025	[447913, 1229821]
15026	[4537, 447913, 650659, 1070524]
15027	[447913]
15028	[4483, 95987, 529295]
15029	[4537, 4538, 95987, 1070524]
15030	[4483]
15031	[4537, 95987, 529295, 1084835, 1085065]
15032	[4537]
15033	[4483, 4537]
15034	[4483, 522484, 650659]
15035	[4537]
15036	[4537]
15037	[4538]
15038	[4537]
15039	[529295, 581514, 1225174]
15040	[4483]
15041	[]
15042	[4537]
15043	[5065]
15044	[4537]
15045	[4483]
15046	[4538, 106546, 127175, 1229821]
15047	[127175, 447913, 1070524, 1180168]
15048	[4483]
15049	[4483, 4537, 106546, 127175, 650659]
15050	[4538]
15051	[4483, 4537, 650659, 1070524, 1085065]
15052	[]
15053	[]
15054	[4483, 4537, 106546]
15055	[4537, 4538, 529295]
15056	[4483, 4537, 4538, 95987, 127175, 522484, 581514]
15057	[4483, 4537, 1070524]
15058	[4483, 4537]
15059	[4483, 4537, 95987, 447913, 529295, 650659, 1085065, 1229817]
15060	[4483]
15061	[]
15062	[4483, 447913, 529295, 650659, 1229817]
15063	[4483, 447913]
15064	[4483, 4537]
15065	[]
15066	[4483, 4537, 4538, 650659, 1070524]
15067	[4537, 581514, 650659]
15068	[529295]
15069	[4457, 95987, 106546, 447913]
15070	[4537, 581514]
15071	[4537]
15072	[4483]
15073	[4483, 106546, 127175, 447913, 650659, 1070524, 1225174, 1229821]
15074	[4483, 4537]
15075	[4537]
15076	[4483]
15077	[4537, 106546]
15078	[4537, 106546, 581514, 1070524]
15079	[4537, 1070524]
15080	[4483, 127175, 1070524]
15081	[4537]
15082	[4537, 4538, 5065]
15083	[95987, 106546, 447913, 1070524]
15084	[4483, 4538, 127175]
15085	[4538, 5065]
15086	[4537, 4538]
15087	[4536, 4537, 95987, 106546, 447913, 650659]
15088	[4483]
15089	[4537]
15090	[4483, 4538, 127175]
15091	[]
15092	[4483, 106546, 529295, 1085065]
15093	[]
15094	[4538]
15095	[4537]
15096	[4483, 4537]
15097	[4537]
15098	[4483, 447913, 1085065]
15099	[]
15100	[4483]
15101	[]
15102	[4537, 529295, 1229817]
15103	[]
15104	[4537]
15105	[4537]
15106	[4483, 4537, 529295]
15107	[4537]
15108	[4538]
15109	[]
15110	[4483]
15111	[4483]
15112	[4483, 1229821]
15113	[4483, 4537, 1070524]
15114	[4537]
15115	[]
15116	[4483, 4537, 4538]
15117	[4483]
15118	[4483, 1229821]
15119	[95987, 106546]
15120	[4537, 447913, 1070524]
15121	[447913]
15122	[4537, 447913, 522484, 529295, 1229821]
15123	[4483, 4538, 650659, 1229821]
15124	[4483]
15125	[447913, 1229817]
15126	[]
15127	[4537, 447913, 1229820]
15128	[4538]
15129	[4483, 5065]
15130	[]
15131	[]
15132	[4537, 106546, 447913, 650659]
15133	[4538]
15134	[95987, 106546]
15135	[4483, 4537, 1070524]
15136	[4537, 4538, 650659]
15137	[]
15138	[]
15139	[4537, 447913, 1070524]
15140	[4483, 4537, 447913]
15141	[]
15142	[4537, 447913]
15143	[4483, 4537]
15144	[4536, 4537]
15145	[106546, 581514, 1070524]
15146	[4483, 106546, 447913, 650659, 1229821]
15147	[4537]
15148	[1070524]
15149	[4537, 127175, 447913, 1070524]
15150	[4483, 4537, 1229821]
15151	[95987, 106546, 529295]
15152	[127175]
15153	[]
15154	[4457, 4483, 4537, 106546, 581514, 1070524]
15155	[]
15156	[4483, 4538, 447913]
15157	[4483, 4537, 106546, 127175, 1070524]
15158	[]
15159	[4483, 127175, 447913, 650659]
15160	[95987, 106546, 127175, 522484]
15161	[4483, 4537]
15162	[4483]
15163	[4537]
15164	[4483, 4537, 4538, 5065, 106546, 127175, 529295]
15165	[4483, 106546, 447913, 1070524]
15166	[4537]
15167	[4537]
15168	[4483, 4537]
15169	[1229817]
15170	[4537, 4538, 1085065, 1229820]
15171	[4483, 1070524]
15172	[4483, 4537, 5065, 522484]
15173	[4537, 447913, 1070524]
15174	[4538]
15175	[4537, 1070524, 1085065]
15176	[4483, 4537, 529295]
15177	[4483, 4537]
15178	[4483, 4537, 4538, 650659]
15179	[4537, 650659, 1084835]
15180	[]
15181	[4483, 4537, 4538, 5065]
15182	[4483, 4537]
15183	[4537, 95987, 529295]
15184	[1229821]
15185	[4483, 4537, 581514]
15186	[4483]
15187	[4483, 4537, 127175, 529295]
15188	[4483, 4537, 447913]
15189	[4483, 106546]
15190	[4483, 4537]
15191	[4537, 106546, 127175, 650659, 1070524]
15192	[]
15193	[447913, 581514, 650659]
15194	[4537]
15195	[4538, 650659]
15196	[4483, 4537, 4538]
15197	[4483]
15198	[4537]
15199	[]
15200	[4483, 4537, 4538]
15201	[95987, 106546]
15202	[4537]
15203	[447913]
15204	[4537, 650659]
15205	[4537, 4538]
15206	[4483, 106546, 1070524]
15207	[4483, 4537]
15208	[4537, 95987, 522484]
15209	[4483, 4538, 581514, 1070524]
15210	[4537, 581514]
15211	[4483, 4537, 529295, 1070524, 1229821]
15212	[]
15213	[1070524]
15214	[]
15215	[4483, 5065]
15216	[4483, 447913]
15217	[4483]
15218	[4483, 4537, 4538]
15219	[4483, 106546, 447913, 1070524, 1229821]
15220	[4483, 4538]
15221	[4483, 106546]
15222	[4483, 4537]
15223	[127175, 581514, 1229817]
15224	[4536, 95987, 106546, 127175]
15225	[4483, 4537, 4538, 447913, 650659, 1229817]
15226	[4537]
15227	[127175, 529295]
15228	[]
15229	[4536, 4537, 529295]
15230	[4483, 4537]
15231	[4537, 650659, 1084835]
15232	[4538, 447913]
15233	[4537, 447913, 650659, 1229817]
15234	[4483]
15235	[4537]
15236	[]
15237	[4483]
15238	[4483, 4537]
15239	[4483, 4537]
15240	[4483, 4537]
15241	[4537]
15242	[95987, 650659, 1071165, 1229817]
15243	[4537]
15244	[4483, 4537, 447913]
15245	[4537, 529295, 581514, 1070524]
15246	[4537]
15247	[4483, 4537, 4538, 447913, 529295, 650659]
15248	[95987, 106546]
